,employee_id,last_name,first_name,title,reports_to,birth_date,hire_date,address,city,state,country,postal_code,phone,fax,email,c_customer_id,c_first_name,c_last_name,c_company,c_address,c_city,c_state,c_country,c_postal_code,c_phone,c_fax,c_email,support_rep_id,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,t_unit_price
54,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,3,11,52,2009-02-06,202 Hoxton Street,London,,United Kingdom,N1 5LH,8.91,298,A Cor Do Sol,26,1,8,Bernardo Vilhena/Da Gama/Laz�o,231392,7663348,0.99
55,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,3,11,52,2009-02-06,202 Hoxton Street,London,,United Kingdom,N1 5LH,8.91,304,Firmamento,27,1,8,Harry Lawes/Winston Foster-Vers,225488,7507866,0.99
56,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,3,11,52,2009-02-06,202 Hoxton Street,London,,United Kingdom,N1 5LH,8.91,310,S�bado A Noite,27,1,8,Lulu Santos,267363,8895073,0.99
57,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,3,11,52,2009-02-06,202 Hoxton Street,London,,United Kingdom,N1 5LH,8.91,316,Linha Do Equador,28,1,7,,244715,8123466,0.99
58,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,3,11,52,2009-02-06,202 Hoxton Street,London,,United Kingdom,N1 5LH,8.91,322,Livre Pra Viver,28,1,7,,214595,7111596,0.99
59,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,331,Lavadeira,29,1,9,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto",214256,7254147,0.99
60,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,340,Dazed and Confused,30,1,1,Jimmy Page,401920,13035765,0.99
61,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,349,You Shook Me(2),30,1,1,J B Lenoir/Willie Dixon,619467,20138673,0.99
62,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,358,Man With The Woman Head,31,1,1,Don Van Vliet,88894,2922044,0.99
63,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,367,Leandro De Itaquera 2001,32,1,10,,274808,9451845,0.99
64,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,376,V�o Sobre o Horizonte,33,1,7,J.r.Bertami/Parana,225097,7528825,0.99
65,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,385,All Star,33,1,7,Nando Reis,176326,5891697,0.99
66,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,394,Tanto Tempo,34,1,7,V�rios,170292,5572240,0.99
67,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,403,Bumbo Da Mangueira,34,1,7,V�rios,270158,9073350,0.99
68,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,412,Die Die My Darling,35,1,3,Danzig,149315,4867667,0.99
69,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,421,Radio GA GA,36,1,1,Roger Taylor,343745,11358573,0.99
70,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,430,I'm Going Slightly Mad,36,1,1,Queen,248032,8192339,0.99
71,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,439,Sure Know Something,37,1,1,"Paul Stanley, Vincent Poncia",242468,7939886,0.99
72,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2,Leonie,K�hler,,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,+49 0711 2842222,,leonekohler@surfeu.de,5,12,2,2009-02-11,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,13.86,448,God Of Thunder,37,1,1,Paul Stanley,255791,8309077,0.99
73,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,16,Frank,Harris,Google Inc.,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,+1 (650) 253-0000,+1 (650) 253-0000,fharris@google.com,4,13,16,2009-02-19,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,0.99,462,Valentino's,38,1,2,,296124,9848545,0.99
74,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,14,17,2009-03-04,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,463,Believe,38,1,2,,310778,10317185,0.99
75,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,17,Jack,Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,5,14,17,2009-03-04,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,464,As We Sleep,38,1,2,,316865,10429398,0.99
76,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,19,Tim,Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,3,15,19,2009-03-04,1 Infinite Loop,Cupertino,CA,USA,95014,1.98,466,J Squared,38,1,2,,288757,9480777,0.99
77,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,19,Tim,Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,3,15,19,2009-03-04,1 Infinite Loop,Cupertino,CA,USA,95014,1.98,468,Maria,39,1,4,Billie Joe Armstrong -Words Green Day -Music,167262,5484747,0.99
78,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,21,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5,16,21,2009-03-05,801 W 4th Street,Reno,NV,USA,89503,3.96,470,Longview,39,1,4,Billie Joe Armstrong -Words Green Day -Music,234083,7714939,0.99
79,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,21,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5,16,21,2009-03-05,801 W 4th Street,Reno,NV,USA,89503,3.96,472,Basket Case,39,1,4,Billie Joe Armstrong -Words Green Day -Music,181629,5951736,0.99
80,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,21,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5,16,21,2009-03-05,801 W 4th Street,Reno,NV,USA,89503,3.96,474,She,39,1,4,Billie Joe Armstrong -Words Green Day -Music,134164,4425128,0.99
81,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,21,Kathy,Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,5,16,21,2009-03-05,801 W 4th Street,Reno,NV,USA,89503,3.96,476,Geek Stink Breath,39,1,4,Billie Joe Armstrong -Words Green Day -Music,135888,4408983,0.99
82,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,480,Stuck With Me,39,1,4,Billie Joe Armstrong -Words Green Day -Music,135523,4431357,0.99
83,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,484,Nice Guys Finish Last,39,1,4,Billie Joe Armstrong -Words Green Day -Music,170187,5604618,0.99
84,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,488,Macy's Day Parade,39,1,4,Billie Joe Armstrong -Words Green Day -Music,213420,7075573,0.99
85,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,492,Don't You Cry,40,1,1,David Coverdale,347036,11269612,0.99
86,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,496,Living On Love,40,1,1,Bossi/David Coverdale/Earl Slick,391549,12785876,0.99
87,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,17,25,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94,500,Wherever You May Go,40,1,1,David Coverdale,239699,7803074,0.99
88,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,506,"Diga L�, Cora��o",41,1,7,,255921,8280636,0.99
89,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,512,Comportamento Geral,41,1,7,Gonzaga Jr,181577,5997444,0.99
90,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,518,Podres Poderes,23,1,7,,259761,8622495,0.99
91,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,524,Queixa,23,1,7,,299676,9953962,0.99
92,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,530,Ando Meio Desligado,42,1,4,Arnaldo Baptista - Rita Lee -  S�rgio Dias,287817,9484504,0.99
93,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,536,Vida De Cachorro,42,1,4,Rita Lee - Arnaldo Baptista - S�rgio Baptista,195186,6411149,0.99
94,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,542,Meu Refrigerador N�o Funciona,42,1,4,Arnaldo Baptista - Rita Lee - S�rgio Dias,382981,12495906,0.99
95,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,548,Smoke On The Water,43,1,1,Gillan/Glover/Lord/Paice,618031,20103125,0.99
96,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,5,18,31,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91,554,Trampled Under Foot,44,1,1,John Paul Jones,336692,11154468,0.99
97,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,563,Uni�o Da Ilha,45,1,7,"Dito/Djalma Falcao/Ilha, Almir Da/M�rcio Andr�",330945,11100945,0.99
98,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,572,Put Your Lights On,46,1,1,E. Shrody,285178,9394769,0.99
99,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,581,Primavera,46,1,1,KC Porter & JB Eckl,378618,12504234,0.99
100,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,590,Seis Da Tarde,47,1,7,,238445,7935898,0.99
101,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,599,Compulsion,48,1,2,Miles Davis,345025,11254474,0.99
102,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,608,The Pan Piper,48,1,2,Miles Davis,233769,7593713,0.99
103,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,617,Jean Pierre (Live),49,1,2,Miles Davis,243461,7955114,0.99
104,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,626,Drum Boogie,51,1,2,,191555,6185636,0.99
105,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,635,Lemon Drop,51,1,2,,194089,6287531,0.99
106,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,644,Showcase,51,1,2,,201560,6697510,0.99
107,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,40,Dominique,Lefebvre,,"8, Rue Hanovre",Paris,,France,75002,+33 01 47 42 71 71,,dominiquelefebvre@gmail.com,4,19,40,2009-03-14,"8, Rue Hanovre",Paris,,France,75002,13.86,653,Como � Duro Trabalhar,52,1,11,,226168,7541177,0.99
